time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-12-18T06:01:14.200Z,19.011,-101.833,16.7,3.9,md,8,,,,us,usp000autg,2014-11-07T01:14:29.754Z,"Michoacan, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-18T05:59:39.000Z,18.966,-101.806,26.5,3.8,md,12,,,,us,usp000autf,2014-11-07T01:14:29.752Z,"Michoacan, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-18T05:50:38.300Z,15.383,-94.857,22.1,4,md,9,,,,us,usp000autd,2014-11-07T01:14:29.749Z,"offshore Oaxaca, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-18T05:24:23.930Z,23.838,122.923,10,4.8,mb,29,,,0.84,us,usp000aut9,2014-11-07T01:14:29.741Z,"Taiwan region",earthquake,,,,11,reviewed,us,us
2001-12-18T05:13:33.890Z,23.95,122.816,10,5.3,mb,108,,,0.82,us,usp000aut7,2014-11-07T01:14:29.730Z,"Taiwan region",earthquake,,,,42,reviewed,us,us
2001-12-18T05:05:00.760Z,23.949,123.264,10,4.5,mb,9,,,1.01,us,usp000aut6,2014-11-07T01:14:29.728Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,1,reviewed,us,us
2001-12-18T04:57:45.800Z,23.93,122.889,10,4.9,mb,57,,,1,us,usp000aut5,2014-11-07T01:14:29.723Z,"Taiwan region",earthquake,,,,35,reviewed,us,us
2001-12-18T04:47:44.030Z,-31.404,118.343,10,2.6,ml,5,,,0.95,us,usp000aut3,2014-11-07T01:14:29.720Z,"Western Australia",earthquake,,,,,reviewed,us,aust
2001-12-18T04:46:58.440Z,24.027,122.839,10,5,mb,44,,,1.15,us,usp000aut2,2014-11-07T01:14:29.716Z,"Taiwan region",earthquake,,,,19,reviewed,us,us
2001-12-18T04:23:47.060Z,24.024,122.727,10,4.6,mb,21,,,0.98,us,usp000ausz,2014-11-07T01:14:29.710Z,"Taiwan region",earthquake,,,,4,reviewed,us,us
2001-12-18T04:16:52.900Z,16.982,-100.195,8.4,3.5,md,6,,,,us,usp000ausx,2014-11-07T01:14:29.706Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-18T04:02:58.280Z,23.954,122.734,14,6.8,mwc,499,,,1.04,us,usp000ausw,2017-04-26T17:59:36.145Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
2001-12-18T02:33:02.630Z,-31.319,-69.286,150,3.7,md,6,,,0.46,us,usp000auss,2014-11-07T01:14:29.645Z,"San Juan, Argentina",earthquake,,,,,reviewed,us,guc
2001-12-18T02:25:45.210Z,38.644,100.44,10,3.6,mb,12,,,1.39,us,usp000ausr,2014-11-07T01:14:29.643Z,"Gansu-Qinghai border region, China",earthquake,,,,1,reviewed,us,us
2001-12-18T02:23:58.300Z,-33.601,-70.852,73.4,3.5,md,12,,,,us,usp000ausq,2014-11-07T01:14:29.641Z,"Region Metropolitana, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-18T02:22:00.070Z,29.612,81.78,33,4.9,mb,64,,,0.86,us,usp000ausp,2014-11-07T01:14:29.636Z,"Nepal",earthquake,,,,34,reviewed,us,us
2001-12-18T02:09:53.440Z,0.038,123.322,146.2,5.1,mwc,44,,,1.11,us,usp000ausn,2016-11-10T00:13:51.777Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-12-18T01:14:13.890Z,46.918,11.28,10,2.7,ml,52,,,1.47,us,usp000ausm,2014-11-07T01:14:29.622Z,"northern Italy",earthquake,,,,,reviewed,us,vie
2001-12-17T22:59:49.100Z,16.744,-99.737,7.1,3.6,md,12,,,,us,usp000aush,2014-11-07T01:14:29.617Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T22:33:01.990Z,-5.771,147.192,93.7,4.1,mb,10,,,1.47,us,usp000ausf,2014-11-07T01:14:29.612Z,"eastern New Guinea region, Papua New Guinea",earthquake,,18.7,,3,reviewed,us,us
2001-12-17T22:20:10.050Z,51.439,-176.172,33,4.2,mb,20,,,1.26,us,usp000ause,2014-11-07T01:14:29.610Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,5,reviewed,us,us
2001-12-17T22:18:33.100Z,-32.952,-72.878,24.1,3.5,md,7,,,,us,usp000ausd,2014-11-07T01:14:29.608Z,"off the coast of Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-17T22:13:34.070Z,62.458,-148.386,36,3.2,ml,84,,,,us,usp000ausc,2014-11-07T01:14:29.602Z,"Central Alaska",earthquake,,,,,reviewed,aeic,pmr
2001-12-17T21:56:33.970Z,16.716,-94.668,99.3,4.8,mb,95,,,1.35,us,usp000ausb,2014-11-07T01:14:29.593Z,"Oaxaca, Mexico",earthquake,,,,43,reviewed,us,us
2001-12-17T21:40:29.030Z,18.055,-68.689,157.8,4.1,md,9,,,,us,usp000ausa,2014-11-07T01:14:29.591Z,"Mona Passage",earthquake,,,,,reviewed,rspr,rspr
2001-12-17T21:28:17.200Z,-36.085,-73.54,41.3,4,md,11,,,,us,usp000aus9,2014-11-07T01:14:29.589Z,"offshore Bio-Bio, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-17T20:40:38.120Z,36.69,20.409,10,3.9,mb,49,,,1.36,us,usp000aus8,2014-11-07T01:14:29.584Z,"central Mediterranean Sea",earthquake,,,,10,reviewed,us,us
2001-12-17T19:27:25.110Z,-22.566,-67.565,166.3,4.1,mb,7,,,0.92,us,usp000aus6,2014-11-07T01:14:29.581Z,"Potosi, Bolivia",earthquake,,10.9,,1,reviewed,us,us
2001-12-17T19:17:26.510Z,36.641,-2.376,6.6,3.3,mblg,25,,,,us,usp000aus5,2014-11-07T01:14:29.576Z,"Strait of Gibraltar",earthquake,,,,,reviewed,mdd,mdd
2001-12-17T18:49:13.200Z,-31.366,-70.233,133.3,3.1,md,11,,,,us,usp000aus3,2014-11-07T01:14:29.573Z,"San Juan, Argentina",earthquake,,,,,reviewed,guc,guc
2001-12-17T18:43:39.400Z,16.681,-99.754,7.4,3.5,md,6,,,,us,usp000aus2,2014-11-07T01:14:29.571Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T18:41:49.940Z,-42.585,124.511,10,3.7,mb,12,,,1.43,us,usp000aus1,2014-11-07T01:14:29.570Z,"south of Australia",earthquake,,,,4,reviewed,us,us
2001-12-17T18:39:42.700Z,16.643,-99.786,3.7,3.8,md,10,,,,us,usp000aus0,2014-11-07T01:14:29.568Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T18:29:54.100Z,16.691,-99.766,4.7,3.6,md,10,,,,us,usp000aurz,2014-11-07T01:14:29.566Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T18:24:57.200Z,16.752,-99.738,7.7,3.9,md,11,,,,us,usp000aury,2014-11-07T01:14:29.565Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T18:14:30.700Z,16.662,-99.777,4.4,3.5,md,5,,,,us,usp000aurx,2014-11-07T01:14:29.563Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T18:05:22.200Z,16.74,-99.774,7.4,3.6,md,5,,,,us,usp000aurw,2014-11-07T01:14:29.562Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T18:04:33.700Z,16.684,-99.754,9.3,3.8,md,9,,,,us,usp000aurv,2014-11-07T01:14:29.560Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T18:03:26.400Z,16.706,-99.781,5.3,3.4,md,5,,,,us,usp000auru,2014-11-07T01:14:29.559Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T17:42:46.100Z,39.78,20.78,14,3,md,7,,,,us,usp000aurs,2014-11-07T01:14:29.556Z,"Greece-Albania border region",earthquake,,,,,reviewed,ath,ath
2001-12-17T15:14:50.400Z,16.363,-99.598,2.9,3.7,md,5,,,,us,usp000aurr,2014-11-07T01:14:29.554Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T14:34:12.640Z,-8.502,121.631,33,4.3,mb,9,,,0.9,us,usp000aurq,2014-11-07T01:14:29.552Z,"Flores region, Indonesia",earthquake,,,,5,reviewed,us,us
2001-12-17T14:21:45.280Z,34.66,33.107,10,2.5,ml,6,,,,us,usp000aurp,2014-11-07T01:14:29.551Z,"Cyprus region",earthquake,,,,,reviewed,css,css
2001-12-17T13:36:47.490Z,51.657,16.232,5,3.2,ml,16,,,0.67,us,usp000aurn,2014-11-07T01:14:29.547Z,"Poland",earthquake,,,,,reviewed,us,vie
2001-12-17T13:22:56.250Z,35.69,94.504,10,3.5,mb,13,,,1.45,us,usp000aurm,2014-11-07T01:14:29.544Z,"southern Qinghai, China",earthquake,,,,2,reviewed,us,us
2001-12-17T13:08:17.800Z,38.57,27.08,5,3.8,ml,18,,,,us,usp000aurk,2014-11-07T01:14:29.542Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2001-12-17T12:59:27.600Z,-32.807,-70.891,71.2,4.1,md,16,,,,us,usp000aurj,2014-11-07T01:14:29.488Z,"Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-17T12:34:08.300Z,-34.925,-72.222,15.2,3.4,md,5,,,,us,usp000aurh,2014-11-07T01:14:29.453Z,"offshore Maule, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-17T10:37:58.200Z,-32.699,-71.727,23.2,3.5,md,11,,,,us,usp000aurf,2014-11-07T01:14:29.347Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-17T09:48:46.810Z,37.646,-3.726,30.9,2.8,mblg,22,,,,us,usp000aurd,2014-11-07T01:14:29.342Z,"Spain",earthquake,,,,,reviewed,mdd,mdd
2001-12-17T09:20:38.470Z,-3.616,137.705,33,4.4,mb,8,,,1.38,us,usp000aurc,2014-11-07T01:14:29.340Z,"Papua, Indonesia",earthquake,,,,2,reviewed,us,us
2001-12-17T08:57:54.560Z,-59.035,-25.589,33,4.4,mb,29,,,0.89,us,usp000aurb,2014-11-07T01:14:29.337Z,"South Sandwich Islands region",earthquake,,,,8,reviewed,us,us
2001-12-17T08:37:18.200Z,16.34,-94.659,20,3.9,md,10,,,,us,usp000aura,2014-11-07T01:14:29.335Z,"offshore Oaxaca, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-17T07:50:05.890Z,18.246,-65.975,128.7,2.9,md,5,,,,us,usp000aur9,2014-11-07T01:14:29.334Z,"Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2001-12-17T07:30:08.600Z,-32.953,-71.62,35.5,3.9,md,13,,,,us,usp000aur8,2014-11-07T01:14:29.332Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-17T04:43:35.900Z,-33.864,-73.329,26,3.9,md,10,,,,us,usp000aur5,2014-11-07T01:14:29.325Z,"off the coast of Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-17T04:25:33.360Z,29.82,30.946,10,4.4,ml,26,,,0.9,us,usp000aur4,2014-11-07T01:14:29.323Z,"Egypt",earthquake,,,,,reviewed,us,gii
2001-12-17T04:25:29.420Z,56.162,164.545,33,4.4,mb,25,,,1.12,us,usp000aur3,2014-11-07T01:14:29.320Z,"Komandorskiye Ostrova, Russia region",earthquake,,,,7,reviewed,us,us
2001-12-17T02:57:29.540Z,50.197,18.843,5,2.5,m,6,,,1.25,us,usp000aur1,2014-11-07T01:14:29.316Z,"Poland",earthquake,,,,,reviewed,us,war
2001-12-17T01:54:44.760Z,33.2,-92.7,10,2.8,mblg,3,,,,us,usp000aur0,2014-11-07T01:14:29.315Z,"Arkansas",earthquake,,,,,reviewed,macr,us
2001-12-17T01:18:22.310Z,-21.154,-67.19,191.7,4.4,mb,11,,,1.43,us,usp000auqz,2014-11-07T01:14:29.313Z,"Potosi, Bolivia",earthquake,,10.9,,1,reviewed,us,us
2001-12-17T00:59:56.020Z,-25.621,-177.773,183.6,4.5,mb,17,,,1.29,us,usp000auqx,2014-11-07T01:14:29.309Z,"south of the Fiji Islands",earthquake,,,,3,reviewed,us,us
2001-12-17T00:26:25.500Z,34.455,32.045,25,2.8,ml,5,,,,us,usp000auqw,2014-11-07T01:14:29.308Z,"Cyprus region",earthquake,,,,,reviewed,css,css
2001-12-17T00:24:16.680Z,18.627,146.522,33,4.3,mb,22,,,0.92,us,usp000auqv,2014-11-07T01:14:29.305Z,"Pagan region, Northern Mariana Islands",earthquake,,,,7,reviewed,us,us
2001-12-17T00:00:13.240Z,38.423,-9.175,11,2.8,mblg,18,,,,us,usp000auqu,2014-11-07T01:14:29.302Z,"Portugal",earthquake,,,,,reviewed,mdd,mdd
2001-12-16T23:52:02.450Z,-12.556,33.09,10,4.6,mb,40,,,0.84,us,usp000auqt,2014-11-07T01:14:29.297Z,"Zambia",earthquake,,,,12,reviewed,us,us
2001-12-16T23:30:41.010Z,-17.294,-72.615,69.3,3.9,mb,7,,,1.46,us,usp000auqr,2014-11-07T01:14:29.294Z,"near the coast of southern Peru",earthquake,,21.1,,2,reviewed,us,us
2001-12-16T21:31:04.800Z,-31.744,-70.471,113,2.9,md,8,,,,us,usp000auqp,2014-11-07T01:14:29.289Z,"San Juan, Argentina",earthquake,,,,,reviewed,guc,guc
2001-12-16T21:20:49.400Z,-4.662,133.124,33,4,mb,7,,,1.2,us,usp000auqn,2014-11-07T01:14:29.287Z,"near the south coast of Papua, Indonesia",earthquake,,,,2,reviewed,us,us
2001-12-16T20:38:56.820Z,-37.051,147.095,10,3.4,ml,6,,,0.72,us,usp000auqm,2014-11-07T01:14:29.277Z,"near the southeast coast of Australia",earthquake,,,,,reviewed,us,aust
2001-12-16T20:04:48.200Z,-34.635,-70.968,98.2,2.7,md,7,,,,us,usp000auqk,2014-11-07T01:14:29.275Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-16T17:05:03.400Z,-5.11,101.916,33,5.1,mwc,48,,,0.96,us,usp000auqj,2016-11-09T04:24:50.555Z,"southwest of Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-12-16T15:50:35.700Z,-32.904,-71.703,15,3.4,md,6,,,,us,usp000auqh,2014-11-07T01:14:29.268Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-16T15:45:26.800Z,40.54,26.21,5,3,md,9,,,,us,usp000auqg,2014-11-07T01:14:29.267Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2001-12-16T14:43:01.200Z,-35.351,-72.65,28,3.7,md,6,,,,us,usp000auqe,2014-11-07T01:14:29.264Z,"offshore Maule, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-16T13:47:11.790Z,-14.312,-73.735,90,4.1,mb,11,,,0.42,us,usp000auqd,2014-11-07T01:14:29.263Z,"central Peru",earthquake,,9.5,,2,reviewed,us,us
2001-12-16T13:30:41.770Z,-15.184,-72.651,69.6,4,mb,11,,,1.26,us,usp000auqc,2014-11-07T01:14:29.261Z,"southern Peru",earthquake,,15.6,,4,reviewed,us,us
2001-12-16T12:51:14.360Z,-21.746,-178.281,450,3.8,mb,14,,,0.63,us,usp000auqb,2014-11-07T01:14:29.259Z,"Fiji region",earthquake,,,,5,reviewed,us,us
2001-12-16T11:41:54.400Z,-34.02,-70.09,2.2,3.5,md,9,,,,us,usp000auqa,2014-11-07T01:14:29.257Z,"Region Metropolitana, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-16T11:10:38.480Z,-55.378,-28.765,33,4,mb,9,,,1.34,us,usp000auq9,2014-11-07T01:14:29.256Z,"South Sandwich Islands region",earthquake,,,,1,reviewed,us,us
2001-12-16T10:46:29.330Z,-12.796,40.654,10,4.3,mb,12,,,1.06,us,usp000auq8,2014-11-07T01:14:29.254Z,"Mozambique",earthquake,,,,3,reviewed,us,us
2001-12-16T10:45:24.300Z,-30.845,-71.184,48.6,3.5,md,7,,,,us,usp000auq7,2014-11-07T01:14:29.252Z,"Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-16T10:07:37.710Z,-36.144,-73.146,20.5,4.3,mb,32,,,0.85,us,usp000auq6,2014-11-07T01:14:29.249Z,"offshore Bio-Bio, Chile",earthquake,,4.1,,3,reviewed,us,us
2001-12-16T09:31:36.080Z,-20.314,-178.84,600,4.3,mb,8,,,0.78,us,usp000auq5,2014-11-07T01:14:29.248Z,"Fiji region",earthquake,,,,1,reviewed,us,us
2001-12-16T09:13:56.570Z,16.455,120.118,33,4,mb,14,,,1.23,us,usp000auq3,2014-11-07T01:14:29.244Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
2001-12-16T09:06:12.170Z,6.745,-72.982,167.8,4.5,mb,56,,,0.83,us,usp000auq2,2014-11-07T01:14:29.238Z,"northern Colombia",earthquake,,,,25,reviewed,us,us
2001-12-16T08:31:09.400Z,-30.715,-71.529,28.2,2.5,ml,4,,,,us,usp000auq1,2014-11-07T01:14:29.237Z,"Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-16T07:51:21.900Z,16.908,-100.114,8.6,3.5,md,6,,,,us,usp000auq0,2014-11-07T01:14:29.236Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-16T06:50:59.920Z,62.625,-150.24,65.2,2.5,ml,47,,,,us,usp000aupy,2014-11-07T01:14:29.229Z,"Central Alaska",earthquake,,,,,reviewed,aeic,aeic
2001-12-16T06:01:42.800Z,-31.91,-70.94,97.5,2.8,md,12,,,,us,usp000aupx,2014-11-07T01:14:29.227Z,"Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-16T05:38:44.530Z,-18.231,-178.163,600,4.6,mb,18,,,1.03,us,usp000aupw,2014-11-07T01:14:29.225Z,"Fiji region",earthquake,,,,12,reviewed,us,us
2001-12-16T05:33:25.640Z,36.641,71.263,196.5,3.4,mb,12,,,1.08,us,usp000aupv,2014-11-07T01:14:29.223Z,"Hindu Kush region, Afghanistan",earthquake,,,,2,reviewed,us,us
2001-12-16T05:12:23.500Z,-32.955,-71.912,13.3,3.7,md,13,,,,us,usp000aupu,2014-11-07T01:14:29.221Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-16T04:48:46.170Z,37.067,139.776,51.4,4.3,mb,34,,,1.01,us,usp000aupt,2014-11-07T01:14:29.218Z,"eastern Honshu, Japan",earthquake,,13.2,,10,reviewed,us,us
2001-12-16T04:38:54.610Z,51.157,15.798,5,2.8,ml,8,,,0.44,us,usp000aups,2014-11-07T01:14:29.215Z,"Poland",earthquake,,,,,reviewed,us,vie
2001-12-16T04:18:23.150Z,51.592,16.136,5,3.4,ml,27,,,0.8,us,usp000aupr,2014-11-07T01:14:29.210Z,"Poland",earthquake,,,,,reviewed,us,vie
2001-12-16T04:06:20.980Z,-10.187,117.14,41.3,4.5,mb,18,,,1.52,us,usp000aupq,2014-11-07T01:14:29.208Z,"south of Sumbawa, Indonesia",earthquake,,14.4,,5,reviewed,us,us
2001-12-16T03:36:22.810Z,-15.242,-73.192,100,4.4,mb,16,,,0.91,us,usp000aupp,2014-11-07T01:14:29.205Z,"southern Peru",earthquake,,,,4,reviewed,us,us
2001-12-16T02:23:28.800Z,-33.529,-72.345,34.6,3.8,md,12,,,,us,usp000aupn,2014-11-07T01:14:29.203Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-16T01:04:54.930Z,24.628,122.429,95.6,4.3,mb,25,,,0.97,us,usp000aupk,2014-11-07T01:14:29.198Z,"Taiwan region",earthquake,,7.5,,5,reviewed,us,us
2001-12-16T00:39:44.370Z,-2.871,136.579,33,3.9,mb,11,,,0.92,us,usp000aupj,2014-11-07T01:14:29.197Z,"near the north coast of Papua, Indonesia",earthquake,,,,4,reviewed,us,us
2001-12-16T00:14:39.870Z,63.341,-151.458,11.1,2.5,ml,6,,,,us,usp000auph,2014-11-07T01:14:29.195Z,"Central Alaska",earthquake,,,,,reviewed,aeic,pmr
2001-12-15T23:55:55.300Z,16.754,-99.733,1.7,3.6,md,9,,,,us,usp000aupg,2014-11-07T01:14:29.193Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-15T23:41:20.810Z,28.249,52.612,33,4.6,mb,82,,,0.76,us,usp000aupf,2014-11-07T01:14:29.187Z,"southern Iran",earthquake,,,,41,reviewed,us,us
2001-12-15T23:27:36.700Z,16.988,-100.077,7.7,3.6,md,10,,,,us,usp000aupe,2014-11-07T01:14:29.185Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-15T23:23:39.800Z,16.924,-100.101,14.3,4.1,md,15,,,,us,usp000aupd,2014-11-07T01:14:29.182Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-15T22:53:42.750Z,-18.638,169.08,233.8,3.9,mb,9,,,1.21,us,usp000aupc,2014-11-07T01:14:29.180Z,"Vanuatu",earthquake,,39.3,,2,reviewed,us,us
2001-12-15T22:37:23.710Z,-28.951,-66.543,59.1,4,mb,15,,,1.22,us,usp000aupb,2014-11-07T01:14:29.178Z,"La Rioja, Argentina",earthquake,,11.5,,3,reviewed,us,us
2001-12-15T21:39:48.690Z,39.007,140.711,119,3.7,mb,22,,,1.35,us,usp000aup8,2014-11-07T01:14:29.171Z,"eastern Honshu, Japan",earthquake,,,,2,reviewed,us,us
2001-12-15T21:04:51.200Z,-34.505,-70.515,110.9,3,md,5,,,,us,usp000aup7,2014-11-07T01:14:29.170Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-15T19:21:22.580Z,35.3883333,-118.5325,4.625,2.67,ml,45,49.7,0.1331,0.36,ci,ci9735945,2016-04-02T11:47:44.293Z,"22km S of Bodfish, CA",earthquake,0.57,32.73,0.287,8,reviewed,ci,ci
2001-12-15T18:15:53.100Z,17.156,-100.443,39.3,3.6,md,6,,,,us,usp000aup5,2014-11-07T01:14:29.167Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-15T17:57:55.100Z,-22.694,172.165,33,5.5,mwc,62,,,1.39,us,usp000aup4,2016-11-10T00:12:35.642Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,hrv
2001-12-15T17:34:16.710Z,-24.545,-176.044,33,5.1,mwc,86,,,1.02,us,usp000aup3,2016-11-10T00:12:35.143Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
2001-12-15T17:12:04.240Z,39.958,75.686,73.2,4.1,mb,13,,,0.87,us,usp000aup2,2014-11-07T01:14:29.143Z,"southern Xinjiang, China",earthquake,,10,,2,reviewed,us,us
2001-12-15T17:01:08.130Z,26.516,125.626,156.1,4.6,mb,53,,,1.26,us,usp000aup1,2014-11-07T01:14:29.138Z,"northeast of Taiwan",earthquake,,,,23,reviewed,us,us
2001-12-15T15:36:46.260Z,37.4515,-118.8515,4.777,2.53,md,39,90,0.1099,0.04,nc,nc21206083,2017-01-02T00:25:30.470Z,"Central California",earthquake,0.25,1.19,0.25,42,reviewed,nc,nc
2001-12-15T15:02:42.900Z,37.4528333,-118.8515,4.467,2.54,md,39,90,0.109,0.04,nc,nc21206076,2017-01-02T00:25:04.410Z,"Central California",earthquake,0.29,1.08,0.26,43,reviewed,nc,nc
2001-12-15T14:56:23.660Z,-38.354,48.141,10,3.8,mb,8,,,1.42,us,usp000aunz,2014-11-07T01:14:29.135Z,"Southwest Indian Ridge",earthquake,,,,1,reviewed,us,us
2001-12-15T14:45:10.700Z,-31.622,-71.667,15,3.8,md,6,,,,us,usp000auny,2014-11-07T01:14:29.134Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-15T14:18:38.380Z,28.103,56.374,33,4.6,mb,53,,,0.96,us,usp000aunx,2014-11-07T01:14:29.128Z,"southern Iran",earthquake,,,,21,reviewed,us,us
2001-12-15T14:15:40.610Z,61.283,-150.51,61.8,3.1,ml,53,,,,us,usp000aunw,2014-11-07T01:14:29.124Z,"Southern Alaska",earthquake,,,,,reviewed,aeic,aeic
2001-12-15T14:02:39.460Z,17.914,-68.049,90.2,3.3,md,6,,,,us,usp000aunv,2014-11-07T01:14:29.122Z,"Dominican Republic region",earthquake,,,,,reviewed,rspr,rspr
2001-12-15T13:46:54.600Z,17.841,-67.028,28.9,2.5,ml,4,,,,us,usp000aunu,2014-11-07T01:14:29.121Z,"Puerto Rico region",earthquake,,,,,reviewed,rspr,rspr
2001-12-15T12:53:06.490Z,38.273,75.656,144.3,4,mb,15,,,1.03,us,usp000aunt,2014-11-07T01:14:29.120Z,"southern Xinjiang, China",earthquake,,9.9,,3,reviewed,us,us
2001-12-15T12:23:31.620Z,61.935,-150.163,60.1,2.6,ml,30,,,,us,usp000aunr,2014-11-07T01:14:29.115Z,"Southern Alaska",earthquake,,,,,reviewed,aeic,aeic
2001-12-15T12:01:43.860Z,51.466,16.007,5,3,ml,12,,,1.16,us,usp000aunq,2014-11-07T01:14:29.112Z,"Poland",earthquake,,,,,reviewed,us,vie
2001-12-15T11:16:16.000Z,-32.144,-70.24,118.7,3.6,md,13,,,,us,usp000aunp,2014-11-07T01:14:29.110Z,"San Juan, Argentina",earthquake,,,,,reviewed,guc,guc
2001-12-15T10:58:03.400Z,16.693,-99.774,8.9,3.5,md,6,,,,us,usp000aunn,2014-11-07T01:14:29.108Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-15T10:54:29.400Z,16.745,-99.762,8.2,3.5,md,6,,,,us,usp000aunm,2014-11-07T01:14:29.107Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-15T10:53:40.900Z,16.724,-99.774,8.2,3.8,md,8,,,,us,usp000aunk,2014-11-07T01:14:29.105Z,"offshore Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-15T10:48:55.400Z,-33.7,-71.812,30.3,3.1,md,6,,,,us,usp000aunj,2014-11-07T01:14:29.104Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-15T10:47:59.130Z,19.264,-67.231,54.8,3.8,md,8,,,,us,usp000aunh,2014-11-07T01:14:29.103Z,"Puerto Rico region",earthquake,,,,,reviewed,rspr,rspr
2001-12-15T09:46:18.760Z,18.858,-65.036,32.7,3.8,md,7,,,,us,usp000aung,2014-11-07T01:14:29.101Z,"Virgin Islands region",earthquake,,,,,reviewed,rspr,rspr
2001-12-15T09:18:31.800Z,16.966,-100.177,9.2,3.6,md,8,,,,us,usp000aunf,2014-11-07T01:14:29.100Z,"Guerrero, Mexico",earthquake,,,,,reviewed,unm,unm
2001-12-15T08:36:08.230Z,-5.85,146.629,33,4,mb,8,,,1.03,us,usp000aune,2014-11-07T01:14:29.098Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2001-12-15T08:06:33.600Z,-31.704,-71.569,39.9,3.6,md,4,,,,us,usp000aund,2014-11-07T01:14:29.097Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2001-12-15T07:58:31.360Z,36.859,-104.797,5,3.3,mblg,7,,,0.92,us,usp000aunc,2014-11-07T01:14:29.095Z,"New Mexico",earthquake,,,,,reviewed,us,us
